"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.252145125E0,1.367570770E0,7.037515801E-1,-1.139209371E0,1.913978602E0
2.262150125E0,2.736420912E-1,2.625867605E-1,-6.926260829E-1,7.896598581E-1
2.272154125E0,-2.186908355E-1,-9.250996828E-2,-4.080021898E-1,4.720694469E-1
2.282159125E0,-4.407294944E-1,-2.657635528E-1,2.329428390E-2,5.151847988E-1
2.292164125E0,-6.228661689E-1,-2.124118030E-1,5.354307067E-1,8.483908770E-1
2.302168125E0,-1.022597618E0,1.187592888E-1,1.032580716E0,1.458092107E0
2.312173125E0,-1.658277668E0,4.859749568E-1,1.495543517E0,2.285324243E0
2.322178125E0,-2.257831281E0,7.702958179E-1,2.128332703E0,3.197023277E0
2.332182125E0,-2.831946581E0,1.040817250E0,3.436801572E0,4.573273120E0
2.342187125E0,-2.942898375E0,1.130823441E0,2.740408713E0,4.177230232E0
2.352191125E0,-2.531288892E0,1.184247111E0,9.602554822E-1,2.954988201E0
2.362196125E0,-2.146060876E0,1.351820710E0,9.958071381E-2,2.538289352E0
2.372201125E0,-1.907529269E0,1.367208828E0,-1.120902470E-1,2.349572751E0
2.382205125E0,-1.844160361E0,1.184383351E0,3.145217299E-2,2.191958166E0
2.392210125E0,-1.821413231E0,9.396305984E-1,3.208779457E-1,2.074467275E0
2.402215125E0,-1.604386805E0,7.287431645E-1,5.507235146E-1,1.846190675E0
2.412219125E0,-1.219090669E0,4.821543860E-1,6.775393894E-1,1.475708147E0
2.422224125E0,-8.534721681E-1,2.081825119E-1,7.638874157E-1,1.164164372E0
2.432228125E0,-6.097502795E-1,-1.710310578E-2,8.369350728E-1,1.035639047E0
2.442233125E0,-4.356798390E-1,-1.118736076E-1,9.560817397E-1,1.056610107E0
2.452238125E0,-2.820655900E-1,-1.392327297E-1,1.100703556E0,1.144768565E0
2.462242125E0,-1.964714161E-1,-1.778231835E-1,1.171667411E0,1.201260432E0
2.472247125E0,-1.168507576E-1,-1.191832119E-1,1.436262398E0,1.445928219E0
2.482252125E0,1.463254023E-1,1.114157706E-1,1.980606308E0,1.989126930E0
2.492256125E0,3.428810182E-1,4.860252428E-1,2.652547281E0,2.718417739E0
2.502261125E0,-1.256503786E-1,8.113941425E-1,3.145873942E0,3.251256885E0
2.512265125E0,-1.416493254E0,9.829689914E-1,2.671922615E0,3.179913778E0
2.522270125E0,-2.342668825E0,1.260726353E0,1.198106182E0,2.917702278E0
2.532275125E0,-3.225092897E0,1.495271621E0,-6.708159685E-1,3.617603554E0
2.542279125E0,-4.303741339E0,1.577154275E0,-2.293935060E0,5.125596861E0
2.552284125E0,-5.271296486E0,1.618979409E0,-3.044986668E0,6.299174928E0
2.562289125E0,-5.960862721E0,1.708403217E0,-2.907158732E0,6.848510627E0
2.572293125E0,-7.107253203E0,1.708768668E0,-8.344947374E-1,7.357263073E0
2.582298125E0,-1.003805778E1,1.198105012E0,4.834355110E0,1.120575963E1
2.592302125E0,-1.184286755E1,3.174348128E-1,5.573329732E0,1.309260406E1
2.602307125E0,-1.079065759E1,-1.792773861E-1,5.336429206E-1,1.080533231E1
2.612312125E0,-9.164991302E0,-8.630706650E-1,-8.823822641E-1,9.247732425E0
2.622316125E0,-7.157845652E0,-1.868176045E0,1.222685830E0,7.497986180E0
2.632321125E0,-4.861001456E0,-2.278360562E0,3.895163637E0,6.632688880E0
2.642325125E0,-3.020163483E0,-2.274328907E0,5.177473233E0,6.410942873E0
2.652330125E0,-1.469347406E0,-2.301066470E0,4.439784998E0,5.212060967E0
2.662335125E0,-2.259445989E-1,-2.797656462E0,3.352161956E0,4.372061576E0
2.672339125E0,1.108854282E0,-4.117428584E0,4.024340326E0,5.863283296E0
2.682344125E0,2.298154849E0,-5.483748634E0,4.578107901E0,7.504137975E0
2.692349125E0,2.440959643E0,-6.272176668E0,3.281914676E0,7.487953531E0
2.702353125E0,2.256724403E0,-6.901206679E0,1.871335881E0,7.498090199E0
2.712358125E0,2.840718282E0,-7.598375464E0,1.465139165E0,8.243277432E0
2.722363125E0,4.511444380E0,-8.208258768E0,1.995908471E0,9.576653539E0
2.732367125E0,6.240023999E0,-8.388856455E0,2.239256723E0,1.069229081E1
2.742372125E0,7.050676714E0,-7.033941398E0,1.478702366E0,1.006851203E1
2.752376125E0,5.114110465E0,-3.814559185E0,2.648554802E-1,6.385541171E0
2.762381125E0,2.789690800E0,-1.442080670E0,-2.883612688E-1,3.153589010E0
2.772386125E0,1.088842771E0,1.680606723E-1,-4.871151273E-1,1.204617830E0
2.782390125E0,4.855872864E-1,1.150859510E0,-7.426981294E-1,1.453228521E0
2.792395125E0,3.812484008E-1,1.789416389E0,-1.318303885E0,2.255057980E0
2.802399125E0,2.725638646E-1,2.294355621E0,-2.132947326E0,3.144490908E0
2.812404125E0,1.015544415E-2,2.459490346E0,-2.158413704E0,3.272299744E0
2.822409125E0,-3.655334240E-1,2.276456709E0,-1.669360773E0,2.846512818E0
2.832413125E0,-4.465559524E-1,1.550611424E0,-1.608991780E0,2.278741441E0
2.842418125E0,5.789316523E-1,4.478195357E-1,-1.873457835E0,2.011354881E0
2.852423125E0,2.205627047E0,-3.599920177E-1,-2.102213776E0,3.068173346E0
2.862427125E0,3.233968678E0,-6.711539376E-1,-2.101433172E0,3.914718686E0
2.872432125E0,3.942538363E0,-7.799776375E-1,-1.954746266E0,4.469117007E0
2.882436125E0,4.867433394E0,-6.804264522E-1,-1.906081059E0,5.271435573E0
2.892441125E0,5.863593704E0,-3.263792986E-1,-1.609789340E0,6.089308359E0
2.902446125E0,6.557830110E0,2.957071441E-1,-8.527117378E-1,6.619644686E0
2.912450125E0,6.917637355E0,1.086880445E0,-1.679877283E-1,7.004515369E0
2.922455125E0,7.008528814E0,1.848945723E0,-9.139373481E-2,7.248891587E0
2.932460125E0,7.084033325E0,2.451145785E0,-3.421382757E-1,7.503912474E0
2.942464125E0,6.892027135E0,2.706849788E0,-5.645790768E-1,7.426023387E0
2.952469125E0,6.409785041E0,2.736215674E0,-1.019405916E0,7.043536676E0
2.962473125E0,5.992548782E0,2.695292181E0,-1.309140421E0,6.699932051E0
2.972478125E0,5.643316226E0,2.629287057E0,-1.349052054E0,6.370251949E0
2.982483125E0,5.245065292E0,2.477883348E0,-1.302988127E0,5.945451527E0
2.992487125E0,4.802973688E0,2.275785449E0,-1.214332644E0,5.451821661E0
3.002492125E0,4.341910209E0,2.057331133E0,-9.520600978E-1,4.898082695E0
3.012496708E0,3.940150360E0,1.805836540E0,-4.664721537E-1,4.359292000E0
3.022500708E0,3.325635477E0,1.559652974E0,5.263165786E-1,3.710711235E0
3.032505708E0,2.085970210E0,9.547743022E-1,1.909586611E0,2.984859580E0
3.042509708E0,3.021636397E-1,-1.576292396E-1,2.669767331E0,2.691432229E0
3.052514708E0,-2.626029573E0,-1.674172447E0,5.554420422E0,6.367925166E0
3.062519708E0,-7.686080775E0,-2.986837277E0,1.112603984E1,1.384867493E1
3.072523708E0,-1.404495469E1,-3.998565214E0,1.116067758E1,1.837960827E1
3.082528708E0,-1.849597570E1,-4.138273907E0,7.180227624E0,2.026776003E1
3.092533708E0,-1.958777833E1,-2.976001802E0,2.070483714E0,1.992045556E1
3.102537708E0,-1.821270734E1,-6.259713328E-1,-7.773043636E-1,1.824003155E1
3.112542708E0,-1.339724575E1,2.719159931E0,-5.760736064E-1,1.368253943E1
3.122546708E0,-6.596232868E0,6.148921455E0,1.659321688E0,9.169125998E0
3.132551708E0,-7.747250837E-1,6.420420542E0,-3.553056206E-1,6.476746172E0
3.142556708E0,2.861144360E0,2.579372301E0,-6.541455567E0,7.591439221E0
