"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.090983875E0,-2.946005586E-1,1.759178683E0,-7.732317048E-1,1.944064402E0
2.100970875E0,-3.662976917E-1,2.150987740E0,-8.590543588E-1,2.344972633E0
2.110956875E0,-5.682639921E-1,2.341316364E0,-7.679604399E-1,2.528724880E0
2.120943875E0,-6.060682878E-1,2.544786605E0,-3.544441795E-1,2.639865207E0
2.130930875E0,-5.016750231E-1,2.634625565E0,4.856638849E-1,2.725582342E0
2.140917875E0,-2.781324970E-1,2.411326246E0,1.197111132E0,2.706460237E0
2.150904875E0,-2.585350055E-2,3.135284050E0,8.578322907E-1,3.250623127E0
2.160890875E0,3.005401602E-1,5.148096821E0,-2.982791004E0,5.957370850E0
2.170877875E0,1.427283414E0,5.579186304E0,-3.342577200E0,6.658624489E0
2.180864875E0,1.730354834E0,6.067099028E0,5.646757020E-1,6.334246373E0
2.190851875E0,8.529597328E-1,6.118344610E0,1.797533348E0,6.433724210E0
2.200837875E0,-3.153684068E-1,6.109208336E0,1.220964702E0,6.237999561E0
2.210824875E0,-1.130352228E0,6.215330622E0,7.259296305E-2,6.317697416E0
2.220811875E0,-1.063553417E0,6.328423374E0,-9.500984301E-1,6.487123808E0
2.230798875E0,-4.971030852E-1,6.447983732E0,-1.433289381E0,6.624041375E0
2.240785875E0,2.485169709E-1,6.421241491E0,-8.983124916E-1,6.488533602E0
2.250771875E0,1.010337030E0,5.777326807E0,1.084524091E0,5.964434463E0
2.260758875E0,1.313076475E0,4.266494576E0,4.369664603E0,6.246688285E0
2.270745875E0,1.406257411E0,3.204157233E0,6.422293990E0,7.313688780E0
2.280732875E0,2.397189725E0,1.980390546E0,7.973305364E0,8.558157729E0
2.290718875E0,2.943754408E0,8.928347468E-2,7.106577265E0,7.692665466E0
2.300705875E0,3.185554901E0,-3.145267586E0,4.435322403E0,6.301789669E0
2.310692875E0,2.977642238E0,-3.914691584E0,3.050812541E-1,4.927904024E0
2.320679875E0,1.702043200E0,-5.893627342E0,-9.819194162E-1,6.212564691E0
2.330666875E0,6.567902523E-1,-9.054182473E0,-3.189809628E-1,9.083575427E0
2.340652875E0,7.259774315E-1,-1.044858495E1,1.779059216E0,1.062379510E1
2.350639875E0,3.662912232E-1,-2.082982868E1,-1.044244011E0,2.085920367E1
2.360626875E0,-1.213636204E-1,-3.166045082E1,-6.275814221E0,3.227669003E1
2.370613875E0,-1.845909556E0,-2.132665256E1,-9.127194901E0,2.327099435E1
2.380600875E0,-3.327551025E0,-3.434201315E0,-1.603837167E0,5.043672090E0
2.390586875E0,-1.899204880E0,5.138015637E0,1.892422548E0,5.795467795E0
2.400573875E0,-1.462141590E0,7.090799139E0,1.191811654E0,7.337418175E0
2.410560875E0,-1.555091269E0,2.952787187E0,-2.180907650E-1,3.344372079E0
2.420547875E0,-1.347638197E0,-1.598424107E0,1.583839689E-1,2.096705467E0
2.430533875E0,-1.001581264E0,-2.302263980E0,5.339384973E-1,2.566841401E0
2.440520875E0,-3.900911907E-2,-1.001735045E0,-4.081920782E-1,1.082411929E0
2.450507875E0,5.425277647E-1,1.173308140E-1,-8.633041151E-1,1.026351251E0
2.460494875E0,3.163068849E-1,2.225198847E-1,-4.391340816E-1,5.851528742E-1
2.470481875E0,1.965576625E-1,-1.860660034E-1,1.276702993E-1,2.992577111E-1
2.480467875E0,2.829344863E-1,-7.226842797E-1,3.100053406E-1,8.357199308E-1
2.490454875E0,3.367794487E-1,-1.166003214E0,4.886247687E-1,1.308334076E0
2.500441875E0,4.003158787E-1,-1.175608435E0,6.001374570E-1,1.379301621E0
2.510428875E0,5.481413841E-1,-7.234081650E-1,2.517799366E-1,9.418978111E-1
2.520414875E0,6.909885702E-1,2.635807872E-2,-2.297391495E-1,7.286563176E-1
2.530401875E0,1.052901106E0,2.142916244E0,-9.841565609E-2,2.389639389E0
2.540388875E0,1.030565619E0,3.855606054E0,3.494880795E-2,3.991113248E0
2.550375875E0,5.313274232E-1,4.392390976E0,-4.546151698E-2,4.424643948E0
2.560362875E0,4.744661745E-1,4.863198255E0,-3.876587033E-2,4.886442286E0
2.570348875E0,6.846496037E-1,4.331790433E0,6.024760509E-1,4.426751724E0
2.580335875E0,6.572974983E-1,3.051867086E0,1.387519570E0,3.416305500E0
2.590322875E0,2.720303062E-1,1.553733838E0,1.049593775E0,1.894659974E0
2.600309875E0,-1.670903268E-1,-3.881902152E-1,6.589864665E-1,7.828626850E-1
2.610295875E0,-1.028540728E0,-2.662950062E0,5.531849000E-1,2.907784826E0
2.620282875E0,-1.895544231E0,-3.853120403E0,-6.874922276E-1,4.348824017E0
2.630269875E0,-2.540235424E0,-4.158283664E0,-1.849519919E0,5.211990308E0
2.640256875E0,-3.060040909E0,-3.454963024E0,-1.807162835E0,4.956456130E0
2.650243875E0,-2.804095124E0,-2.336690047E0,-1.647092822E0,4.004495549E0
2.660229875E0,-1.735925476E0,-6.940229827E-1,-2.107936738E0,2.817534818E0
2.670216875E0,-1.541530114E0,1.840352654E-1,-1.302412030E0,2.026440517E0
2.680203875E0,-1.210804872E0,1.210863637E0,-4.428632896E-1,1.768719050E0
2.690190875E0,-5.276740828E-1,2.210021229E0,1.524339885E-2,2.272194123E0
2.700176875E0,-9.355720460E-2,2.681850602E0,3.382776515E-1,2.704719463E0
2.710163875E0,2.928510717E-1,2.831693689E0,5.027263525E-1,2.890844978E0
2.720150875E0,7.556064427E-1,2.948725711E0,4.709018581E-1,3.080206644E0
2.730137875E0,9.488575047E-1,2.518472380E0,5.324962816E-1,2.743462408E0
2.740124875E0,8.720981812E-1,1.595012841E0,6.675383118E-1,1.936550696E0
2.750110875E0,1.665257782E0,1.609834363E0,7.433009773E-2,2.317363830E0
2.760097875E0,2.534253430E0,2.276849642E0,-2.119522119E-1,3.413415955E0
2.770084875E0,3.068837168E0,2.986613914E0,-7.798175700E-1,4.352670407E0
2.780071875E0,3.454642304E0,3.460576935E0,-1.568022240E0,5.135059875E0
2.790057875E0,3.197900712E0,2.954322081E0,-1.193433672E0,4.514296385E0
2.800044875E0,2.836677271E0,2.291026801E0,-1.960908500E0,4.140133318E0
2.810031875E0,3.628331506E0,4.771625011E0,-3.509205597E0,6.946057780E0
2.820018875E0,3.946670298E0,7.414950648E0,-3.391756961E0,9.058792129E0
2.830005875E0,4.028079912E0,9.233269240E0,-1.808355521E0,1.023468799E1
2.839991875E0,3.646313448E0,1.015109031E1,4.505811757E-1,1.079552035E1
2.849978875E0,2.147955959E0,9.352754168E0,1.855290244E0,9.773936117E0
2.859965875E0,8.208542796E-1,8.026820251E0,2.719586485E0,8.514681188E0
2.869952875E0,-6.481395891E-1,5.181765089E0,4.353828004E0,6.799014094E0
2.879938875E0,-1.407398203E0,1.563917933E0,5.374343137E0,5.771496613E0
2.889925875E0,-2.252011254E0,-2.713146070E0,7.104752349E0,7.931596449E0
2.899912875E0,-3.865900954E0,-7.885757927E0,7.786189785E0,1.173691270E1
2.909899875E0,-5.671948287E0,-1.280084730E1,4.145625904E0,1.460201709E1
2.919886875E0,-4.404272518E0,-1.376726341E1,-1.953995045E0,1.458606372E1
2.929872875E0,5.123605174E-1,-1.069633615E1,-6.125957100E0,1.233699602E1
2.939859875E0,4.714721078E0,-8.328295088E0,-7.415581563E0,1.210702044E1
2.949846875E0,5.514105039E0,-8.581537998E0,-3.543005427E0,1.079819597E1
2.959833875E0,3.994856618E0,-1.147869244E1,3.165233488E0,1.255937747E1
2.969819875E0,3.468016933E0,-1.565792083E1,8.559095800E0,1.817844182E1
2.979806875E0,4.096992565E0,-2.024923993E1,1.219322219E1,2.398940877E1
2.989793875E0,5.193860055E0,-2.443762856E1,1.387954047E1,2.857998453E1
2.999780875E0,4.778929645E0,-2.666650765E1,1.428357021E1,3.062615184E1
3.009767875E0,3.233933302E0,-2.539727594E1,1.199388827E1,2.827248318E1
3.019753875E0,2.462062829E0,-2.191267689E1,8.237081448E0,2.353883329E1
3.029740875E0,1.379873604E0,-1.905741132E1,5.596101714E0,1.990993048E1
3.039727875E0,-2.139574414E-1,-1.645435487E1,3.663701313E0,1.685865591E1
3.049714875E0,-3.134497891E0,-1.442637910E1,7.921449624E-1,1.478421403E1
3.059700875E0,-5.484760787E0,-1.218300359E1,-2.344554698E0,1.356484848E1
3.069687875E0,-5.038971405E0,-7.276942325E0,-2.290730786E0,9.142897241E0
3.079674875E0,-4.854863342E0,-1.792080966E0,-1.112638746E0,5.293318169E0
3.089661875E0,-5.524607223E0,1.297297763E0,-9.435891634E-1,5.752792971E0
3.099648875E0,-4.851516396E0,5.305273486E0,-3.461551666E-1,7.197427422E0
3.109634875E0,-3.457668530E0,9.008994606E0,-1.557303563E0,9.774592056E0
3.119621875E0,-1.849792107E0,1.257573300E1,-2.572808801E0,1.296881400E1
3.129608875E0,-5.002579139E-1,1.517237856E1,-2.616304484E0,1.540442723E1
3.139595875E0,1.574170587E-1,1.669248857E1,-2.129090502E0,1.682845748E1
3.149581875E0,7.476159301E-1,1.823761297E1,-1.080423950E0,1.828487824E1
3.159568875E0,1.388560228E0,2.009250648E1,2.740964198E-1,2.014229493E1
3.169555875E0,2.322721049E0,2.224173713E1,2.000842352E0,2.245202160E1
3.179542875E0,3.059913147E0,2.349499191E1,4.271248947E0,2.407532515E1
3.189529875E0,4.204175536E0,2.377087524E1,4.881308252E0,2.462837331E1
